latitude,longitude,obs_id,Month,Day,Year,species_code,how_many,valid
45.64858,-122.84686,OBS639691499,3,24,2018,gocspa,1,1
45.64858,-122.84686,OBS767319882,12,8,2018,gocspa,2,1
45.64858,-122.84686,OBS767320871,12,22,2018,gocspa,1,1
45.64858,-122.84686,OBS767321642,1,20,2019,gocspa,2,1
45.64858,-122.84686,OBS767322294,1,26,2019,gocspa,1,1
45.64858,-122.84686,OBS767323637,2,24,2019,gocspa,3,1
45.64858,-122.84686,OBS767324566,3,2,2019,gocspa,1,1
45.64858,-122.84686,OBS855816071,1,25,2020,gocspa,1,1
45.64858,-122.84686,OBS954455082,11,16,2019,gocspa,1,1
45.64858,-122.84686,OBS954455804,11,30,2019,gocspa,1,1
45.64858,-122.84686,OBS954456838,12,23,2019,gocspa,2,1
45.64858,-122.84686,OBS954457568,12,28,2019,gocspa,3,1
45.64858,-122.84686,OBS954458313,1,4,2020,gocspa,2,1
45.64858,-122.84686,OBS954458684,1,11,2020,gocspa,1,1
45.64858,-122.84686,OBS954461662,2,1,2020,gocspa,1,1
45.64858,-122.84686,OBS954462171,2,8,2020,gocspa,3,1
45.64858,-122.84686,OBS954462751,2,15,2020,gocspa,1,1
45.64858,-122.84686,OBS954463425,2,22,2020,gocspa,1,1
45.64858,-122.84686,OBS954463752,2,29,2020,gocspa,2,1
45.64858,-122.84686,OBS954465115,3,14,2020,gocspa,1,1
45.64858,-122.84686,OBS954465868,3,28,2020,gocspa,1,1
45.64858,-122.84686,OBS954466514,4,11,2020,gocspa,3,1
45.64858,-122.84686,OBS954467342,4,18,2020,gocspa,3,1
45.64858,-122.84686,OBS954467879,4,25,2020,gocspa,3,1
40.747019,-98.843004,OBS356771795,11,29,2015,fiespa,10,1
37.6739704,-80.9281254,OBS368891654,1,24,2016,foxspa,1,1
37.6739704,-80.9281254,OBS380047559,3,5,2016,foxspa,2,1
37.6739704,-80.9281254,OBS455820403,1,7,2017,foxspa,1,1
37.6739704,-80.9281254,OBS586406397,2,24,2018,foxspa,1,1
37.6739704,-80.9281254,OBS589570174,3,10,2018,foxspa,1,1
37.6739704,-80.9281254,OBS589571651,3,17,2018,foxspa,1,1
37.6739704,-80.9281254,OBS593439242,3,24,2018,foxspa,3,1
37.6739704,-80.9281254,OBS596678699,3,31,2018,foxspa,1,1
37.6739704,-80.9281254,OBS684687474,12,1,2018,foxspa,2,1
42.571466,-88.209221,OBS569296435,1,13,2018,foxspa,1,1
41.674633,-91.54696,OBS590533312,3,20,2018,foxspa,1,1
41.3516106,-73.6070671,OBS356993201,12,1,2015,foxspa,1,1
41.3516106,-73.6070671,OBS358346705,12,8,2015,foxspa,1,1
41.3516106,-73.6070671,OBS477772564,3,21,2017,foxspa,1,1
41.3516106,-73.6070671,OBS573447241,1,30,2018,fiespa,1,1
41.3516106,-73.6070671,OBS588319416,3,13,2018,foxspa,1,1
41.3516106,-73.6070671,OBS679143596,11,20,2018,foxspa,1,1
41.3516106,-73.6070671,OBS681335930,11,27,2018,foxspa,1,1
41.3516106,-73.6070671,OBS683523209,12,4,2018,foxspa,1,1
41.3516106,-73.6070671,OBS896996720,4,14,2020,fiespa,1,1
41.3516106,-73.6070671,OBS901351799,4,21,2020,fiespa,3,0
30.7425734,-97.7326584,OBS878971174,2,23,2020,fiespa,22,0
47.6313857,-122.2047848,OBS354504521,11,15,2015,foxspa,1,1
47.6313857,-122.2047848,OBS366058250,1,13,2016,foxspa,1,1
47.6313857,-122.2047848,OBS369992572,1,23,2016,foxspa,1,1
47.6313857,-122.2047848,OBS445797706,11,24,2016,gocspa,2,1
47.6313857,-122.2047848,OBS445797708,11,24,2016,foxspa,1,1
47.6313857,-122.2047848,OBS449167173,12,11,2016,gocspa,1,1
47.6313857,-122.2047848,OBS451733813,12,25,2016,foxspa,1,1
47.6313857,-122.2047848,OBS476319626,2,18,2017,foxspa,1,1
47.6313857,-122.2047848,OBS476320516,3,11,2017,foxspa,1,1
47.6313857,-122.2047848,OBS481947096,4,2,2017,foxspa,1,1
47.6313857,-122.2047848,OBS551882937,11,20,2017,gocspa,1,1
47.6313857,-122.2047848,OBS551882940,11,20,2017,foxspa,1,1
47.6313857,-122.2047848,OBS555784148,12,7,2017,gocspa,3,1
47.6313857,-122.2047848,OBS560133157,12,23,2017,gocspa,1,1
47.6313857,-122.2047848,OBS577146266,2,11,2018,gocspa,2,1
47.6313857,-122.2047848,OBS709209387,2,9,2019,foxspa,1,1
47.6313857,-122.2047848,OBS723220862,3,9,2019,foxspa,1,1
47.6313857,-122.2047848,OBS839334067,12,15,2019,gocspa,2,1
47.6313857,-122.2047848,OBS839334079,12,15,2019,foxspa,2,1
47.6313857,-122.2047848,OBS873608336,3,1,2020,gocspa,3,1
42.3271713,-77.6617432,OBS628333820,11,25,2017,foxspa,1,1
42.3271713,-77.6617432,OBS628334468,12,9,2017,foxspa,1,1
42.3271713,-77.6617432,OBS628335197,12,23,2017,foxspa,1,1
42.3271713,-77.6617432,OBS628336026,1,13,2018,foxspa,1,1
42.3271713,-77.6617432,OBS628337125,1,27,2018,foxspa,1,1
42.3271713,-77.6617432,OBS628337752,2,10,2018,foxspa,1,1
42.3271713,-77.6617432,OBS628339369,2,24,2018,foxspa,1,1
42.3271713,-77.6617432,OBS628339381,2,24,2018,fiespa,2,0
42.3271713,-77.6617432,OBS628340345,3,10,2018,fiespa,1,1
42.3271713,-77.6617432,OBS628340353,3,10,2018,foxspa,1,1
42.3271713,-77.6617432,OBS628340919,3,24,2018,foxspa,1,1
42.3271713,-77.6617432,OBS642327822,11,28,2015,foxspa,1,1
42.3271713,-77.6617432,OBS642327845,12,12,2015,foxspa,1,1
42.3271713,-77.6617432,OBS642327865,12,26,2015,foxspa,1,1
42.3271713,-77.6617432,OBS642327886,1,9,2016,foxspa,1,1
42.3271713,-77.6617432,OBS642327907,1,30,2016,foxspa,1,1
42.3271713,-77.6617432,OBS642327927,2,13,2016,foxspa,1,1
42.3271713,-77.6617432,OBS642327949,2,27,2016,foxspa,1,1
42.3271713,-77.6617432,OBS642327970,3,12,2016,foxspa,1,1
42.3271713,-77.6617432,OBS642327992,3,26,2016,fiespa,1,1
42.3271713,-77.6617432,OBS642327993,3,26,2016,foxspa,1,1
44.6539095,-123.0930519,OBS355477552,11,16,2015,gocspa,1,1
44.6539095,-123.0930519,OBS355477554,11,16,2015,foxspa,1,1
44.6539095,-123.0930519,OBS355478341,11,23,2015,gocspa,3,1
44.6539095,-123.0930519,OBS355478348,11,23,2015,foxspa,1,1
44.6539095,-123.0930519,OBS358167053,11,30,2015,foxspa,1,1
44.6539095,-123.0930519,OBS358167061,11,30,2015,gocspa,6,1
44.6539095,-123.0930519,OBS358167777,12,7,2015,gocspa,2,1
44.6539095,-123.0930519,OBS358167779,12,7,2015,foxspa,2,1
44.6539095,-123.0930519,OBS359605750,12,14,2015,foxspa,1,1
44.6539095,-123.0930519,OBS359605751,12,14,2015,gocspa,4,1
44.6539095,-123.0930519,OBS360693731,12,21,2015,gocspa,1,1
44.6539095,-123.0930519,OBS362035569,12,28,2015,gocspa,2,1
44.6539095,-123.0930519,OBS362035578,12,28,2015,foxspa,1,1
44.6539095,-123.0930519,OBS364692270,1,4,2016,gocspa,7,1
44.6539095,-123.0930519,OBS364692280,1,4,2016,foxspa,1,1
44.6539095,-123.0930519,OBS366601689,1,11,2016,gocspa,4,1
44.6539095,-123.0930519,OBS368159261,1,18,2016,gocspa,2,1
44.6539095,-123.0930519,OBS369788907,1,25,2016,gocspa,2,1
44.6539095,-123.0930519,OBS370712941,2,1,2016,gocspa,1,1
44.6539095,-123.0930519,OBS373107392,2,8,2016,gocspa,1,1
44.6539095,-123.0930519,OBS375248866,2,15,2016,gocspa,1,1
44.6539095,-123.0930519,OBS377314952,2,22,2016,gocspa,4,1
44.6539095,-123.0930519,OBS378361731,2,29,2016,gocspa,4,1
44.6539095,-123.0930519,OBS382456810,3,7,2016,gocspa,2,1
44.6539095,-123.0930519,OBS382457644,3,14,2016,gocspa,1,1
44.6539095,-123.0930519,OBS389622954,3,28,2016,gocspa,1,1
44.6539095,-123.0930519,OBS389624714,4,4,2016,gocspa,2,1
44.6539095,-123.0930519,OBS446795107,11,14,2016,gocspa,2,1
44.6539095,-123.0930519,OBS446796058,11,21,2016,gocspa,3,1
44.6539095,-123.0930519,OBS446796788,11,28,2016,gocspa,2,1
44.6539095,-123.0930519,OBS447889638,12,5,2016,gocspa,4,1
44.6539095,-123.0930519,OBS451033523,12,12,2016,gocspa,1,1
44.6539095,-123.0930519,OBS451034816,12,19,2016,gocspa,1,1
44.6539095,-123.0930519,OBS452425995,12,26,2016,gocspa,2,1
44.6539095,-123.0930519,OBS454447933,1,2,2017,gocspa,2,1
44.6539095,-123.0930519,OBS457192462,1,9,2017,gocspa,1,1
44.6539095,-123.0930519,OBS457192469,1,9,2017,foxspa,1,1
44.6539095,-123.0930519,OBS459488944,1,16,2017,gocspa,3,1
44.6539095,-123.0930519,OBS461014554,1,23,2017,gocspa,3,1
44.6539095,-123.0930519,OBS462823366,1,30,2017,gocspa,1,1
44.6539095,-123.0930519,OBS465997138,2,6,2017,gocspa,2,1
44.6539095,-123.0930519,OBS465998145,2,13,2017,foxspa,2,1
44.6539095,-123.0930519,OBS465998153,2,13,2017,gocspa,1,1
44.6539095,-123.0930519,OBS478834369,3,20,2017,gocspa,1,1
44.6539095,-123.0930519,OBS481473237,3,29,2017,gocspa,2,1
44.6539095,-123.0930519,OBS483833144,4,3,2017,gocspa,2,1
44.6539095,-123.0930519,OBS550321512,11,13,2017,gocspa,1,1
44.6539095,-123.0930519,OBS552213415,11,20,2017,gocspa,3,1
44.6539095,-123.0930519,OBS554385694,11,27,2017,gocspa,6,1
44.6539095,-123.0930519,OBS557771567,12,4,2017,gocspa,2,1
44.6539095,-123.0930519,OBS557773174,12,12,2017,gocspa,1,1
44.6539095,-123.0930519,OBS558975586,12,18,2017,gocspa,1,1
44.6539095,-123.0930519,OBS566919956,12,25,2017,foxspa,1,1
44.6539095,-123.0930519,OBS566919968,12,25,2017,gocspa,1,1
44.6539095,-123.0930519,OBS566922026,1,1,2018,gocspa,1,1
44.6539095,-123.0930519,OBS566923719,1,8,2018,gocspa,1,1
44.6539095,-123.0930519,OBS572003567,1,22,2018,gocspa,2,1
44.6539095,-123.0930519,OBS573829744,1,29,2018,foxspa,1,1
44.6539095,-123.0930519,OBS573829746,1,29,2018,gocspa,2,1
44.6539095,-123.0930519,OBS581573407,2,12,2018,gocspa,2,1
44.6539095,-123.0930519,OBS581574799,2,19,2018,gocspa,1,1
44.6539095,-123.0930519,OBS585847463,2,26,2018,gocspa,2,1
44.6539095,-123.0930519,OBS585848153,3,5,2018,gocspa,2,1
44.6539095,-123.0930519,OBS588894843,3,12,2018,gocspa,1,1
44.6539095,-123.0930519,OBS591729402,3,19,2018,gocspa,2,1
44.6539095,-123.0930519,OBS593836647,3,26,2018,gocspa,1,1
44.6539095,-123.0930519,OBS596724785,4,2,2018,gocspa,1,1
44.6539095,-123.0930519,OBS677719667,11,11,2018,gocspa,2,1
44.6539095,-123.0930519,OBS685562221,12,10,2018,gocspa,2,1
44.6539095,-123.0930519,OBS688524114,12,17,2018,gocspa,1,1
44.6539095,-123.0930519,OBS691150651,12,24,2018,gocspa,2,1
44.6539095,-123.0930519,OBS697812644,12,31,2018,gocspa,5,1
44.6539095,-123.0930519,OBS708738875,1,14,2019,gocspa,1,1
44.6539095,-123.0930519,OBS708742342,1,28,2019,gocspa,2,1
44.6539095,-123.0930519,OBS708743767,2,4,2019,gocspa,1,1
44.6539095,-123.0930519,OBS722068812,2,25,2019,gocspa,1,1
44.6539095,-123.0930519,OBS722070714,3,4,2019,gocspa,2,1
44.6539095,-123.0930519,OBS725554145,3,11,2019,gocspa,1,1
44.6539095,-123.0930519,OBS728074293,3,18,2019,gocspa,1,1
44.6539095,-123.0930519,OBS738086041,3,25,2019,gocspa,2,1
44.6539095,-123.0930519,OBS738088515,4,1,2019,gocspa,1,1
44.6539095,-123.0930519,OBS832700919,11,11,2019,gocspa,2,1
44.6539095,-123.0930519,OBS832702935,11,19,2019,gocspa,2,1
44.6539095,-123.0930519,OBS832705764,11,25,2019,gocspa,3,1
44.6539095,-123.0930519,OBS836040782,12,2,2019,gocspa,1,1
44.6539095,-123.0930519,OBS841049061,12,9,2019,gocspa,1,1
44.6539095,-123.0930519,OBS841052024,12,16,2019,gocspa,2,1
44.6539095,-123.0930519,OBS846764153,12,23,2019,gocspa,1,1
44.6539095,-123.0930519,OBS846766875,12,30,2019,gocspa,1,1
44.6539095,-123.0930519,OBS856305549,1,13,2020,gocspa,5,1
44.6539095,-123.0930519,OBS856309009,1,20,2020,gocspa,3,1
44.6539095,-123.0930519,OBS857723942,1,27,2020,gocspa,2,1
44.6539095,-123.0930519,OBS863746331,2,3,2020,gocspa,3,1
44.6539095,-123.0930519,OBS863747365,2,10,2020,gocspa,2,1
44.6539095,-123.0930519,OBS868585709,2,17,2020,gocspa,2,1
44.6539095,-123.0930519,OBS878272467,3,2,2020,gocspa,2,1
44.6539095,-123.0930519,OBS878276558,3,9,2020,gocspa,4,1
44.6539095,-123.0930519,OBS884930147,3,16,2020,gocspa,1,1
44.6539095,-123.0930519,OBS884934410,3,23,2020,gocspa,3,1
44.6539095,-123.0930519,OBS894319474,3,30,2020,gocspa,2,1
44.6539095,-123.0930519,OBS894321772,4,6,2020,gocspa,2,1
41.75166,-87.97953,OBS833964757,11,30,2019,foxspa,1,1
41.7616596,-87.9828962,OBS384882851,3,20,2016,foxspa,1,1
41.7616596,-87.9828962,OBS386684678,3,27,2016,foxspa,1,1
41.7616596,-87.9828962,OBS475252924,3,12,2017,foxspa,3,1
41.7616596,-87.9828962,OBS481546607,4,1,2017,foxspa,1,1
41.7616596,-87.9828962,OBS549056798,11,11,2017,foxspa,2,1
41.7616596,-87.9828962,OBS595512801,4,1,2018,foxspa,2,1
41.7616596,-87.9828962,OBS597822365,4,8,2018,foxspa,2,1
41.7616596,-87.9828962,OBS675630676,11,10,2018,foxspa,8,1
41.7616596,-87.9828962,OBS677892120,11,17,2018,foxspa,2,1
41.7616596,-87.9828962,OBS680299313,11,24,2018,foxspa,1,1
41.7616596,-87.9828962,OBS732913462,4,1,2019,foxspa,1,1
41.7616596,-87.9828962,OBS826643591,11,9,2019,foxspa,4,1
41.7616596,-87.9828962,OBS829071676,11,16,2019,foxspa,2,1
41.7616596,-87.9828962,OBS831455525,11,23,2019,foxspa,1,1
41.7616596,-87.9828962,OBS833966343,11,30,2019,foxspa,1,1
41.7616596,-87.9828962,OBS880409342,3,15,2020,foxspa,1,1
41.7616596,-87.9828962,OBS886268301,3,29,2020,foxspa,1,1
37.3823832,-122.0972818,OBS354299563,11,18,2015,gocspa,2,1
37.3823832,-122.0972818,OBS359628639,12,16,2015,gocspa,3,1
37.3823832,-122.0972818,OBS359721531,12,2,2015,gocspa,1,1
37.3823832,-122.0972818,OBS362320379,12,30,2015,gocspa,3,1
37.3823832,-122.0972818,OBS362833043,12,23,2015,gocspa,3,1
37.3823832,-122.0972818,OBS366137090,1,13,2016,gocspa,1,1
37.3823832,-122.0972818,OBS366137886,1,6,2016,gocspa,3,1
37.3823832,-122.0972818,OBS369812936,1,20,2016,gocspa,2,1
37.3823832,-122.0972818,OBS369814150,1,27,2016,gocspa,2,1
37.3823832,-122.0972818,OBS370938127,2,3,2016,gocspa,3,1
37.3823832,-122.0972818,OBS374434653,2,10,2016,gocspa,1,1
37.3823832,-122.0972818,OBS375478697,2,17,2016,gocspa,3,1
37.3823832,-122.0972818,OBS378459307,2,24,2016,gocspa,2,1
37.3823832,-122.0972818,OBS379781416,3,2,2016,gocspa,1,1
37.3823832,-122.0972818,OBS382191701,3,9,2016,gocspa,3,1
37.3823832,-122.0972818,OBS385931054,3,23,2016,gocspa,2,1
37.3823832,-122.0972818,OBS388155734,3,30,2016,gocspa,2,1
37.3823832,-122.0972818,OBS390055855,4,6,2016,gocspa,2,1
37.3823832,-122.0972818,OBS444151689,11,17,2016,gocspa,1,1
37.3823832,-122.0972818,OBS445379910,11,24,2016,gocspa,5,1
37.3823832,-122.0972818,OBS446736457,12,1,2016,gocspa,2,1
37.3823832,-122.0972818,OBS448148902,12,8,2016,gocspa,5,1
37.3823832,-122.0972818,OBS449465419,12,15,2016,gocspa,4,1
37.3823832,-122.0972818,OBS451098534,12,22,2016,gocspa,2,1
37.3823832,-122.0972818,OBS452729487,12,29,2016,gocspa,4,1
37.3823832,-122.0972818,OBS455054755,1,5,2017,gocspa,1,1
37.3823832,-122.0972818,OBS457315537,1,12,2017,gocspa,4,1
37.3823832,-122.0972818,OBS458996157,1,19,2017,gocspa,3,1
37.3823832,-122.0972818,OBS460975532,1,26,2017,gocspa,2,1
37.3823832,-122.0972818,OBS464980696,2,9,2017,gocspa,2,1
37.3823832,-122.0972818,OBS466655356,2,16,2017,gocspa,4,1
37.3823832,-122.0972818,OBS470881576,2,23,2017,gocspa,2,1
37.3823832,-122.0972818,OBS473042876,3,2,2017,gocspa,2,1
37.3823832,-122.0972818,OBS474509798,3,9,2017,gocspa,2,1
37.3823832,-122.0972818,OBS476440970,3,16,2017,gocspa,5,1
37.3823832,-122.0972818,OBS479366395,3,23,2017,gocspa,4,1
37.3823832,-122.0972818,OBS550306604,11,16,2017,gocspa,1,1
37.3823832,-122.0972818,OBS554335830,11,30,2017,gocspa,1,1
37.3823832,-122.0972818,OBS557485801,12,14,2017,gocspa,2,1
37.3823832,-122.0972818,OBS559481145,12,21,2017,gocspa,2,1
37.3823832,-122.0972818,OBS564457814,1,4,2018,foxspa,1,1
37.3823832,-122.0972818,OBS564457817,1,4,2018,gocspa,2,1
37.3823832,-122.0972818,OBS567187623,1,11,2018,gocspa,2,1
37.3823832,-122.0972818,OBS569267718,1,18,2018,gocspa,4,1
37.3823832,-122.0972818,OBS571484612,1,25,2018,gocspa,2,1
37.3823832,-122.0972818,OBS573724852,2,1,2018,gocspa,5,1
37.3823832,-122.0972818,OBS582689643,2,15,2018,gocspa,2,1
37.3823832,-122.0972818,OBS582690876,2,22,2018,gocspa,2,1
37.3823832,-122.0972818,OBS583911252,3,1,2018,gocspa,6,1
37.3823832,-122.0972818,OBS583911256,3,1,2018,foxspa,1,1
37.3823832,-122.0972818,OBS586622641,3,8,2018,gocspa,3,1
37.3823832,-122.0972818,OBS589272838,3,15,2018,gocspa,6,1
37.3823832,-122.0972818,OBS591061144,3,22,2018,gocspa,6,1
37.3823832,-122.0972818,OBS595760435,3,29,2018,gocspa,3,1
37.3823832,-122.0972818,OBS599594049,4,12,2018,gocspa,2,1
37.3823832,-122.0972818,OBS599601195,4,5,2018,gocspa,2,1
37.3823832,-122.0972818,OBS681938845,11,16,2018,gocspa,1,1
37.3823832,-122.0972818,OBS681939994,11,23,2018,gocspa,1,1
37.3823832,-122.0972818,OBS681940777,11,30,2018,gocspa,1,1
37.3823832,-122.0972818,OBS685380523,12,7,2018,gocspa,1,1
37.3823832,-122.0972818,OBS686296418,12,14,2018,gocspa,3,1
37.3823832,-122.0972818,OBS692513653,12,28,2018,gocspa,1,1
37.3823832,-122.0972818,OBS695740599,1,4,2019,gocspa,1,1
37.3823832,-122.0972818,OBS703427291,1,18,2019,gocspa,4,1
37.3823832,-122.0972818,OBS704091227,1,25,2019,gocspa,1,1
37.3823832,-122.0972818,OBS706011823,2,1,2019,gocspa,3,1
37.3823832,-122.0972818,OBS709050097,2,8,2019,gocspa,2,1
37.3823832,-122.0972818,OBS712038234,2,15,2019,gocspa,1,1
37.3823832,-122.0972818,OBS714824687,2,22,2019,gocspa,1,1
37.3823832,-122.0972818,OBS718705539,3,1,2019,gocspa,1,1
37.3823832,-122.0972818,OBS728428239,3,22,2019,gocspa,2,1
40.8997879,-74.0485992,OBS743065709,11,17,2018,foxspa,1,1
40.8756222,-74.0090561,OBS453976371,12,15,2016,foxspa,1,1
37.1888495,-122.1344771,OBS444083213,11,16,2016,foxspa,1,1
37.1888495,-122.1344771,OBS452334447,12,23,2016,foxspa,1,1
37.1888495,-122.1344771,OBS452335922,12,28,2016,foxspa,1,1
37.1888495,-122.1344771,OBS457772470,1,8,2017,foxspa,1,1
37.1888495,-122.1344771,OBS457773492,1,14,2017,foxspa,1,1
37.1888495,-122.1344771,OBS467987229,2,18,2017,foxspa,1,1
37.1888495,-122.1344771,OBS477169429,3,18,2017,foxspa,1,1
37.1888495,-122.1344771,OBS488340388,4,5,2017,foxspa,1,1
37.1888495,-122.1344771,OBS549922159,11,15,2017,foxspa,3,1
37.1888495,-122.1344771,OBS558199899,12,16,2017,foxspa,4,1
37.1888495,-122.1344771,OBS570191176,1,20,2018,foxspa,3,1
37.1888495,-122.1344771,OBS676066728,11,11,2018,foxspa,3,1
37.1888495,-122.1344771,OBS677405969,11,16,2018,foxspa,3,1
37.1888495,-122.1344771,OBS685163839,12,8,2018,foxspa,2,1
37.1888495,-122.1344771,OBS685672314,12,12,2018,foxspa,2,1
37.1888495,-122.1344771,OBS697580769,1,6,2019,foxspa,2,1
37.1888495,-122.1344771,OBS733106167,3,16,2019,foxspa,2,1
37.1888495,-122.1344771,OBS733112105,4,1,2019,foxspa,1,1
37.1888495,-122.1344771,OBS827166984,11,10,2019,foxspa,1,1
37.1888495,-122.1344771,OBS831697689,11,23,2019,foxspa,2,1
37.1888495,-122.1344771,OBS841708353,12,7,2019,foxspa,2,1
37.1888495,-122.1344771,OBS841709375,12,21,2019,foxspa,2,1
37.1888495,-122.1344771,OBS882652988,3,18,2020,foxspa,3,1
37.1888495,-122.1344771,OBS884860463,3,25,2020,foxspa,3,1
37.1888495,-122.1344771,OBS891825233,4,7,2020,foxspa,4,1
41.5931091,-87.0390472,OBS367155595,1,16,2016,foxspa,1,1
41.5931091,-87.0390472,OBS585179071,3,3,2018,foxspa,1,1
41.5931091,-87.0390472,OBS750255140,3,24,2019,fiespa,1,1
41.5931091,-87.0390472,OBS750260214,3,31,2019,foxspa,2,1
41.3009785,-72.6369207,OBS678004473,11,17,2018,foxspa,1,1
47.3316098,-123.2687902,OBS370680344,11,17,2015,gocspa,2,1
47.3316098,-123.2687902,OBS370681445,11,24,2015,gocspa,2,1
47.3316098,-123.2687902,OBS370683016,12,1,2015,gocspa,4,1
47.3316098,-123.2687902,OBS370684505,12,15,2015,gocspa,4,1
47.3316098,-123.2687902,OBS370685977,12,22,2015,gocspa,4,1
47.3316098,-123.2687902,OBS370687426,12,29,2015,gocspa,3,1
47.3316098,-123.2687902,OBS370704624,1,5,2016,gocspa,3,1
47.3316098,-123.2687902,OBS370706687,1,12,2016,gocspa,2,1
47.3316098,-123.2687902,OBS370707911,1,19,2016,gocspa,3,1
47.3316098,-123.2687902,OBS370708759,1,26,2016,gocspa,2,1
47.3316098,-123.2687902,OBS370709991,2,2,2016,gocspa,2,1
47.3316098,-123.2687902,OBS411988449,2,9,2016,gocspa,3,1
47.3316098,-123.2687902,OBS411990480,2,23,2016,gocspa,2,1
47.3316098,-123.2687902,OBS411991663,3,1,2016,gocspa,1,1
47.3316098,-123.2687902,OBS411993674,3,8,2016,gocspa,2,1
47.3316098,-123.2687902,OBS411995051,3,15,2016,gocspa,2,1
47.3316098,-123.2687902,OBS411999005,3,22,2016,gocspa,7,1
47.3316098,-123.2687902,OBS412000793,3,29,2016,gocspa,2,1
47.3316098,-123.2687902,OBS412002578,4,5,2016,gocspa,2,1
47.3316098,-123.2687902,OBS497598093,12,7,2016,gocspa,2,1
47.3316098,-123.2687902,OBS497609781,12,15,2016,gocspa,3,1
47.3316098,-123.2687902,OBS497613252,12,22,2016,gocspa,2,1
47.3316098,-123.2687902,OBS497621620,1,5,2017,gocspa,5,1
47.3316098,-123.2687902,OBS497621639,1,5,2017,foxspa,2,1
47.3316098,-123.2687902,OBS497633080,1,12,2017,foxspa,2,1
47.3316098,-123.2687902,OBS497633090,1,12,2017,gocspa,3,1
47.3316098,-123.2687902,OBS497635809,1,19,2017,foxspa,1,1
47.3316098,-123.2687902,OBS497635819,1,19,2017,gocspa,3,1
47.3316098,-123.2687902,OBS497637651,1,26,2017,foxspa,1,1
47.3316098,-123.2687902,OBS497637658,1,26,2017,gocspa,3,1
47.3316098,-123.2687902,OBS497639207,2,2,2017,foxspa,1,1
47.3316098,-123.2687902,OBS497643343,2,9,2017,foxspa,1,1
47.3316098,-123.2687902,OBS497643357,2,9,2017,gocspa,3,1
47.3316098,-123.2687902,OBS497646094,2,16,2017,gocspa,3,1
47.3316098,-123.2687902,OBS497646098,2,16,2017,foxspa,1,1
47.3316098,-123.2687902,OBS497648201,2,23,2017,gocspa,3,1
47.3316098,-123.2687902,OBS497648205,2,23,2017,foxspa,1,1
47.3316098,-123.2687902,OBS497651052,3,2,2017,gocspa,3,1
47.3316098,-123.2687902,OBS497651063,3,2,2017,foxspa,1,1
47.3316098,-123.2687902,OBS497658976,3,9,2017,gocspa,3,1
47.3316098,-123.2687902,OBS497658980,3,9,2017,foxspa,2,1
47.3316098,-123.2687902,OBS497660937,3,16,2017,foxspa,2,1
47.3316098,-123.2687902,OBS497660943,3,16,2017,gocspa,3,1
47.3316098,-123.2687902,OBS497663283,3,23,2017,foxspa,3,1
47.3316098,-123.2687902,OBS497663292,3,23,2017,gocspa,2,1
47.3316098,-123.2687902,OBS497666833,4,6,2017,foxspa,3,1
47.3316098,-123.2687902,OBS497666834,4,6,2017,gocspa,5,1
48.3497467,-118.1956387,OBS736151186,2,19,2019,foxspa,1,1
41.0312386,-73.9672699,OBS450494129,12,17,2016,foxspa,1,1
41.0312386,-73.9672699,OBS455704131,1,7,2017,foxspa,1,1
41.0312386,-73.9672699,OBS457692922,1,14,2017,foxspa,1,1
41.0312386,-73.9672699,OBS466148339,2,11,2017,foxspa,1,1
41.0312386,-73.9672699,OBS476902823,3,18,2017,foxspa,2,1
41.0312386,-73.9672699,OBS585033110,3,3,2018,foxspa,1,1
41.0312386,-73.9672699,OBS682352044,12,1,2018,foxspa,1,1
41.0312386,-73.9672699,OBS686710408,12,15,2018,foxspa,1,1
42.3396912,-71.739563,OBS389343952,11,17,2015,foxspa,2,1
42.3396912,-71.739563,OBS389345777,11,24,2015,foxspa,1,1
39.696118,-74.281615,OBS449917847,12,17,2016,foxspa,1,1
41.6478113,-85.9414959,OBS681045499,11,10,2018,foxspa,1,1
41.6478113,-85.9414959,OBS860900047,3,30,2019,foxspa,1,1
41.6478113,-85.9414959,OBS891763833,3,28,2020,fiespa,1,1
41.6478113,-85.9414959,OBS891766576,3,28,2020,foxspa,2,1
41.6478113,-85.9414959,OBS906929382,4,25,2020,fiespa,2,1
42.7959281,-75.8109534,OBS676739626,11,10,2018,foxspa,1,1
42.7959281,-75.8109534,OBS681451274,11,24,2018,foxspa,1,1
41.2440681,-76.5220413,OBS388901293,2,29,2016,foxspa,1,1
34.2700513,-88.7248296,OBS569147304,1,13,2018,foxspa,1,1
38.8567867,-77.1315819,OBS496587117,3,15,2017,foxspa,1,1
38.8567867,-77.1315819,OBS496991178,2,22,2017,foxspa,3,1
38.8567867,-77.1315819,OBS551733186,11,18,2017,fiespa,1,1
38.6198547,-78.9395571,OBS883512172,3,23,2020,foxspa,1,1
41.4224721,-76.4941549,OBS356833382,11,28,2015,foxspa,1,1
41.4224721,-76.4941549,OBS388248344,4,2,2016,foxspa,1,1
41.4224721,-76.4941549,OBS471143594,2,25,2017,foxspa,2,1
41.4224721,-76.4941549,OBS475183276,3,11,2017,foxspa,2,1
41.4224721,-76.4941549,OBS479263690,3,25,2017,foxspa,2,1
41.4224721,-76.4941549,OBS481916763,4,1,2017,foxspa,1,1
41.4224721,-76.4941549,OBS598151006,4,7,2018,foxspa,1,1
